,date,numTweets,replies_count,replies_average,retweets_count,retweets_average,likes_count,likes_average
1210,2018-10-13,5,777,155.4,1723,344.6,38331,7666.2
1211,2018-10-12,8,12247,1530.875,55600,6950,388075,48509.375
1212,2018-10-11,2,214,107,544,272,7495,3747.5
1213,2018-10-10,3,2831,943.6666667,8989,2996.333333,99817,33272.33333
1214,2018-10-09,8,1569,196.125,6091,761.375,38704,4838
1215,2018-10-08,5,3704,740.8,38354,7670.8,322376,64475.2
1216,2018-10-07,1,444,444,584,584,9854,9854
1217,2018-10-06,8,1520,190,3271,408.875,32167,4020.875
1218,2018-10-05,16,2983,186.4375,5196,324.75,53662,3353.875
1219,2018-10-04,13,7659,589.1538462,16315,1255,148896,11453.53846
1220,2018-10-02,3,600,200,587,195.6666667,9887,3295.666667
1221,2018-10-01,1,1576,1576,2346,2346,23348,23348
1222,2018-09-29,3,1051,350.3333333,3368,1122.666667,40411,13470.33333
1223,2018-09-28,5,4679,935.8,21286,4257.2,205239,41047.8
1224,2018-09-26,3,435,145,1135,378.3333333,12893,4297.666667
1225,2018-09-25,4,2736,684,2879,719.75,60044,15011
1226,2018-09-24,2,389,194.5,251,125.5,4837,2418.5
1227,2018-09-22,1,337,337,323,323,2693,2693
1228,2018-09-21,3,6473,2157.666667,40196,13398.66667,297084,99028
1229,2018-09-20,14,1414,101,3246,231.8571429,52155,3725.357143
1230,2018-09-19,8,2383,297.875,5814,726.75,62113,7764.125
1231,2018-09-18,17,8200,482.3529412,40232,2366.588235,340794,20046.70588
1232,2018-09-17,27,8116,300.5925926,38340,1420,389754,14435.33333
1233,2018-09-16,6,1382,230.3333333,2667,444.5,47514,7919
1234,2018-09-15,2,1176,588,2096,1048,18258,9129
1235,2018-09-14,9,2068,229.7777778,7592,843.5555556,84690,9410
1236,2018-09-13,5,1525,305,4247,849.4,52103,10420.6
1237,2018-09-12,3,1427,475.6666667,1539,513,32565,10855
1238,2018-09-11,4,1886,471.5,4952,1238,67853,16963.25
1239,2018-09-08,5,3599,719.8,12064,2412.8,139322,27864.4
1240,2018-09-07,6,4945,824.1666667,12604,2100.666667,107067,17844.5
1241,2018-09-06,1,689,689,1314,1314,12563,12563
1242,2018-09-05,2,2870,1435,14595,7297.5,93813,46906.5
1243,2018-09-03,1,293,293,688,688,12530,12530
1244,2018-08-31,3,1455,485,3863,1287.666667,52373,17457.66667
1245,2018-08-30,1,579,579,351,351,7396,7396
1246,2018-08-29,1,68,68,112,112,6194,6194
1247,2018-08-28,10,3151,315.1,3026,302.6,34434,3443.4
1248,2018-08-27,1,58,58,15,15,553,553
1249,2018-08-26,1,1460,1460,8080,8080,83415,83415
1250,2018-08-25,13,4827,371.3076923,11101,853.9230769,114576,8813.538462
1251,2018-08-24,3,1807,602.3333333,5660,1886.666667,64742,21580.66667
1252,2018-08-23,6,2255,375.8333333,5409,901.5,58351,9725.166667
1253,2018-08-22,3,242,80.66666667,329,109.6666667,10859,3619.666667
1254,2018-08-21,6,3113,518.8333333,5106,851,60261,10043.5
1255,2018-08-19,2,1606,803,3300,1650,39137,19568.5
1256,2018-08-18,2,1994,997,6028,3014,93121,46560.5
1257,2018-08-16,4,3651,912.75,12727,3181.75,107507,26876.75
1258,2018-08-14,4,1161,290.25,1641,410.25,19719,4929.75
1259,2018-08-13,4,330,82.5,536,134,16045,4011.25
1260,2018-08-12,1,805,805,2847,2847,29036,29036
1261,2018-08-11,15,7442,496.1333333,31861,2124.066667,245150,16343.33333
1262,2018-08-10,3,289,96.33333333,389,129.6666667,8238,2746
1263,2018-08-08,4,638,159.5,1256,314,12552,3138
1264,2018-08-07,12,14234,1186.166667,25494,2124.5,200766,16730.5
1265,2018-08-06,2,153,76.5,201,100.5,2280,1140
1266,2018-08-05,18,2604,144.6666667,4679,259.9444444,52983,2943.5
1267,2018-08-04,2,829,414.5,1484,742,25757,12878.5
1268,2018-08-02,1,54,54,24,24,549,549
1269,2018-08-01,19,8194,431.2631579,19941,1049.526316,180792,9515.368421
1270,2018-07-31,12,2930,244.1666667,6026,502.1666667,78287,6523.916667
1271,2018-07-30,9,2544,282.6666667,3986,442.8888889,52908,5878.666667
1272,2018-07-29,6,7355,1225.833333,15423,2570.5,108837,18139.5
1273,2018-07-28,4,524,131,1091,272.75,17915,4478.75
1274,2018-07-27,3,578,192.6666667,560,186.6666667,13776,4592
1275,2018-07-26,2,942,471,2847,1423.5,26649,13324.5
1276,2018-07-25,5,1377,275.4,2317,463.4,34882,6976.4
1277,2018-07-24,1,40,40,17,17,577,577
1278,2018-07-23,9,1248,138.6666667,2081,231.2222222,28353,3150.333333
1279,2018-07-22,1,62,62,47,47,713,713
1280,2018-07-21,19,2358,124.1052632,4618,243.0526316,62684,3299.157895
1281,2018-07-20,5,723,144.6,796,159.2,14870,2974
1282,2018-07-18,4,3420,855,3968,992,48200,12050
1283,2018-07-17,1,168,168,48,48,1340,1340
1284,2018-07-15,5,7293,1458.6,8896,1779.2,104766,20953.2
1285,2018-07-14,14,4467,319.0714286,5380,384.2857143,84034,6002.428571
1286,2018-07-13,6,1641,273.5,2774,462.3333333,38661,6443.5
1287,2018-07-12,19,4738,249.3684211,10177,535.6315789,150666,7929.789474
1288,2018-07-11,24,8041,335.0416667,35951,1497.958333,254528,10605.33333
1289,2018-07-10,14,7915,565.3571429,43263,3090.214286,266719,19051.35714
1290,2018-07-09,6,9855,1642.5,97921,16320.16667,370336,61722.66667
1291,2018-07-08,29,8225,283.6206897,68780,2371.724138,402974,13895.65517
1292,2018-07-07,12,5825,485.4166667,43918,3659.833333,296875,24739.58333
1293,2018-07-06,20,3001,150.05,13537,676.85,72917,3645.85
1294,2018-07-05,31,2839,91.58064516,6031,194.5483871,80973,2612.032258
1295,2018-07-04,10,1349,134.9,8093,809.3,42283,4228.3
1296,2018-07-03,2,1270,635,3959,1979.5,36341,18170.5
1297,2018-07-02,3,158,52.66666667,299,99.66666667,9699,3233
1298,2018-07-01,1,4603,4603,12155,12155,135511,135511
1299,2018-06-30,1,126,126,54,54,1470,1470
1300,2018-06-29,21,8149,388.047619,38066,1812.666667,270637,12887.47619
1301,2018-06-28,11,3960,360,3034,275.8181818,68913,6264.818182
1302,2018-06-27,15,1323,88.2,3203,213.5333333,51752,3450.133333
1303,2018-06-26,8,29135,3641.875,9680,1210,121689,15211.125
1304,2018-06-25,25,4259,170.36,12568,502.72,113066,4522.64
1305,2018-06-24,8,946,118.25,5902,737.75,51597,6449.625
1306,2018-06-23,19,7302,384.3157895,17786,936.1052632,231908,12205.68421
1307,2018-06-22,16,2106,131.625,2441,152.5625,47450,2965.625
1308,2018-06-21,6,2534,422.3333333,9344,1557.333333,90586,15097.66667
1309,2018-06-20,13,792,60.92307692,1324,101.8461538,24976,1921.230769
1310,2018-06-19,33,3886,117.7575758,5564,168.6060606,91230,2764.545455
1311,2018-06-18,4,273,68.25,305,76.25,5345,1336.25
1312,2018-06-17,49,6187,126.2653061,18274,372.9387755,168452,3437.795918
1313,2018-06-16,22,11372,516.9090909,22075,1003.409091,223629,10164.95455
1314,2018-06-15,19,14843,781.2105263,76125,4006.578947,404046,21265.57895
1315,2018-06-14,1,119,119,898,898,10052,10052
1316,2018-06-13,3,419,139.6666667,936,312,13846,4615.333333
1317,2018-06-12,2,1889,944.5,9507,4753.5,67414,33707
1318,2018-06-11,2,67,33.5,70,35,1670,835
1319,2018-06-10,24,2619,109.125,6469,269.5416667,110052,4585.5
1320,2018-06-09,15,8397,559.8,48350,3223.333333,386125,25741.66667
1321,2018-06-08,7,2249,321.2857143,9999,1428.428571,101350,14478.57143
1322,2018-06-07,5,526,105.2,991,198.2,15099,3019.8
1323,2018-06-06,2,100,50,58,29,1629,814.5
1324,2018-06-05,2,104,52,95,47.5,2452,1226
1325,2018-06-04,2,1073,536.5,6587,3293.5,51584,25792
1326,2018-06-03,6,361,60.16666667,644,107.3333333,11514,1919
1327,2018-06-02,15,3469,231.2666667,9349,623.2666667,98569,6571.266667
1328,2018-06-01,10,2850,285,14231,1423.1,154031,15403.1
1329,2018-05-31,12,3314,276.1666667,30317,2526.416667,254913,21242.75
1330,2018-05-30,13,1795,138.0769231,4563,351,53790,4137.692308
1331,2018-05-29,25,4259,170.36,10565,422.6,156767,6270.68
1332,2018-05-28,10,712,71.2,1224,122.4,16031,1603.1
1333,2018-05-27,15,3709,247.2666667,6649,443.2666667,50326,3355.066667
1334,2018-05-26,38,8337,219.3947368,20337,535.1842105,217479,5723.131579
1335,2018-05-25,21,6556,312.1904762,9062,431.5238095,97107,4624.142857
1336,2018-05-24,29,9553,329.4137931,26691,920.3793103,307165,10591.89655
1337,2018-05-23,35,31128,889.3714286,91074,2602.114286,567576,16216.45714
1338,2018-05-22,30,18719,623.9666667,13629,454.3,228165,7605.5
1339,2018-05-21,16,1447,90.4375,3954,247.125,39284,2455.25
1340,2018-05-20,24,5562,231.75,17484,728.5,200489,8353.708333
1341,2018-05-19,1,1239,1239,3390,3390,39836,39836
1342,2018-05-18,8,3420,427.5,12984,1623,126196,15774.5
1343,2018-05-17,3,1818,606,5095,1698.333333,45817,15272.33333
1344,2018-05-16,3,1352,450.6666667,3407,1135.666667,42114,14038
1345,2018-05-14,10,6680,668,37910,3791,278776,27877.6
1346,2018-05-13,3,403,134.3333333,1197,399,12044,4014.666667
1347,2018-05-12,4,940,235,2741,685.25,45962,11490.5
1348,2018-05-11,15,2821,188.0666667,7549,503.2666667,73642,4909.466667
1349,2018-05-10,7,918,131.1428571,2522,360.2857143,27584,3940.571429
1350,2018-05-09,12,1909,159.0833333,3294,274.5,57161,4763.416667
1351,2018-05-08,3,176,58.66666667,1356,452,7634,2544.666667
1352,2018-05-07,4,2347,586.75,5264,1316,58180,14545
1353,2018-05-06,7,4483,640.4285714,24222,3460.285714,157827,22546.71429
1354,2018-05-05,11,27551,2504.636364,63311,5755.545455,535507,48682.45455
1355,2018-05-04,17,4644,273.1764706,11427,672.1764706,159079,9357.588235
1356,2018-05-03,1,383,383,522,522,9475,9475
1357,2018-05-02,6,2344,390.6666667,7867,1311.166667,77854,12975.66667
1358,2018-05-01,1,120,120,198,198,4797,4797
1359,2018-04-30,2,1869,934.5,2706,1353,39071,19535.5
1360,2018-04-28,2,187,93.5,871,435.5,4270,2135
1361,2018-04-27,1,403,403,1823,1823,25026,25026
1362,2018-04-26,2,1002,501,8079,4039.5,63579,31789.5
1363,2018-04-25,4,15142,3785.5,92735,23183.75,458169,114542.25
1364,2018-04-23,1,26,26,18,18,414,414
1365,2018-04-18,3,2202,734,32033,10677.66667,155656,51885.33333
1366,2018-04-17,6,2080,346.6666667,2751,458.5,29817,4969.5
1367,2018-04-16,2,2029,1014.5,5699,2849.5,66631,33315.5
1368,2018-04-15,7,5857,836.7142857,25043,3577.571429,207192,29598.85714
1369,2018-04-13,6,1885,314.1666667,8770,1461.666667,58016,9669.333333
1370,2018-04-12,2,252,126,379,189.5,8170,4085
1371,2018-04-11,1,49,49,19,19,551,551
1372,2018-04-10,2,233,116.5,275,137.5,2514,1257
1373,2018-04-09,3,1924,641.3333333,5136,1712,37241,12413.66667
1374,2018-04-08,9,1027,114.1111111,2548,283.1111111,41993,4665.888889
1375,2018-04-07,2,703,351.5,2351,1175.5,16829,8414.5
1376,2018-04-06,4,3689,922.25,20895,5223.75,112548,28137
1377,2018-04-05,2,508,254,2370,1185,15632,7816
1378,2018-04-04,3,1524,508,4426,1475.333333,49130,16376.66667
1379,2018-04-02,9,2207,245.2222222,6485,720.5555556,72972,8108
1380,2018-04-01,9,12711,1412.333333,54492,6054.666667,452196,50244
1381,2018-03-31,4,1803,450.75,6723,1680.75,74505,18626.25
1382,2018-03-30,4,1788,447,3692,923,57181,14295.25
1383,2018-03-28,4,2656,664,8464,2116,107140,26785
1384,2018-03-27,3,2601,867,11243,3747.666667,106318,35439.33333
1385,2018-03-26,8,2959,369.875,9787,1223.375,103893,12986.625
1386,2018-03-25,2,1194,597,2249,1124.5,37741,18870.5
1387,2018-03-24,2,951,475.5,3877,1938.5,36666,18333
1388,2018-03-23,20,4743,237.15,26926,1346.3,188604,9430.2
1389,2018-03-22,11,2009,182.6363636,8805,800.4545455,77683,7062.090909
1390,2018-03-21,2,824,412,3823,1911.5,35354,17677
1391,2018-03-20,2,929,464.5,1563,781.5,24337,12168.5
1392,2018-03-19,1,713,713,862,862,13808,13808
1393,2018-03-18,1,89,89,133,133,6494,6494
1394,2018-03-15,3,681,227,2590,863.3333333,41776,13925.33333
1395,2018-03-14,6,3545,590.8333333,5247,874.5,76890,12815
1396,2018-03-12,1,61,61,20,20,419,419
1397,2018-03-11,3,4449,1483,30613,10204.33333,137925,45975
1398,2018-03-10,4,4192,1048,5257,1314.25,48405,12101.25
1399,2018-03-09,11,6654,604.9090909,50481,4589.181818,306200,27836.36364
1400,2018-03-08,8,4400,550,31577,3947.125,257270,32158.75
1401,2018-03-07,5,3997,799.4,18039,3607.8,172039,34407.8
1402,2018-03-06,2,639,319.5,3168,1584,34923,17461.5
1403,2018-03-05,1,1479,1479,9160,9160,63911,63911
1404,2018-03-04,4,318,79.5,673,168.25,17208,4302
1405,2018-03-03,1,1346,1346,2646,2646,34729,34729
1406,2018-02-28,1,53,53,50,50,752,752
1407,2018-02-27,6,3776,629.3333333,15605,2600.833333,98502,16417
1408,2018-02-25,2,254,127,752,376,9888,4944
1409,2018-02-24,1,355,355,942,942,15288,15288
1410,2018-02-22,13,6474,498,29501,2269.307692,266367,20489.76923
1411,2018-02-21,5,2357,471.4,12137,2427.4,104828,20965.6
1412,2018-02-20,1,621,621,8807,8807,60505,60505
1413,2018-02-18,1,1811,1811,11238,11238,60998,60998
1414,2018-02-17,2,2136,1068,3650,1825,47365,23682.5
1415,2018-02-16,1,328,328,778,778,14592,14592
1416,2018-02-12,14,677,48.35714286,1328,94.85714286,15276,1091.142857
1417,2018-02-11,3,4661,1553.666667,13550,4516.666667,141941,47313.66667
1418,2018-02-07,5,12428,2485.6,59755,11951,348838,69767.6
1419,2018-02-06,13,34092,2622.461538,299572,23044,1138795,87599.61538
1420,2018-02-05,9,7953,883.6666667,44984,4998.222222,287586,31954
1421,2018-02-04,1,654,654,5855,5855,26873,26873
1422,2018-02-03,3,5152,1717.333333,27575,9191.666667,246232,82077.33333
1423,2018-02-02,5,5296,1059.2,65960,13192,347408,69481.6
1424,2018-02-01,6,5864,977.3333333,30836,5139.333333,288307,48051.16667
1425,2018-01-31,7,3762,537.4285714,13397,1913.857143,135156,19308
1426,2018-01-30,1,667,667,620,620,17021,17021
1427,2018-01-29,8,3894,486.75,21444,2680.5,177450,22181.25
1428,2018-01-28,15,20610,1374,171236,11415.73333,910551,60703.4
1429,2018-01-27,1,1378,1378,10369,10369,54836,54836
1430,2018-01-24,1,2101,2101,12907,12907,79612,79612
1431,2018-01-18,1,113,113,43,43,1106,1106
1432,2018-01-15,2,139,69.5,96,48,1160,580
1433,2018-01-13,1,81,81,93,93,891,891
1434,2018-01-12,1,53,53,41,41,505,505
1435,2018-01-09,2,210,105,219,109.5,9082,4541
1436,2018-01-08,1,772,772,2992,2992,19981,19981
1437,2018-01-07,4,4492,1123,15790,3947.5,182002,45500.5
1438,2018-01-05,2,2689,1344.5,18402,9201,112520,56260
1439,2018-01-03,2,3883,1941.5,9436,4718,70326,35163
1440,2017-12-27,1,113,113,66,66,2319,2319
1441,2017-12-26,12,15593,1299.416667,14549,1212.416667,180090,15007.5
1442,2017-12-25,2,103,51.5,106,53,2781,1390.5
1443,2017-12-24,7,11125,1589.285714,42516,6073.714286,293221,41888.71429
1444,2017-12-23,9,13095,1455,126188,14020.88889,581501,64611.22222
1445,2017-12-21,12,8693,724.4166667,39113,3259.416667,237879,19823.25
1446,2017-12-20,7,4199,599.8571429,29933,4276.142857,170040,24291.42857
1447,2017-12-19,1,1070,1070,9442,9442,79046,79046
1448,2017-12-17,3,94,31.33333333,128,42.66666667,1433,477.6666667
1449,2017-12-16,2,2007,1003.5,1412,706,23074,11537
1450,2017-12-15,5,1485,297,6260,1252,56447,11289.4
1451,2017-12-14,4,1389,347.25,1538,384.5,22658,5664.5
1452,2017-12-13,2,3847,1923.5,22039,11019.5,142528,71264
1453,2017-12-12,1,2402,2402,1837,1837,23294,23294
1454,2017-12-11,5,3611,722.2,13710,2742,132800,26560
1455,2017-12-08,3,1089,363,4143,1381,29592,9864
1456,2017-12-07,1,1815,1815,20020,20020,101026,101026
1457,2017-12-03,13,5390,414.6153846,9717,747.4615385,85552,6580.923077
1458,2017-12-02,7,5129,732.7142857,24345,3477.857143,133660,19094.28571
1459,2017-11-30,7,2179,311.2857143,9747,1392.428571,57272,8181.714286
1460,2017-11-28,5,5172,1034.4,40987,8197.4,176341,35268.2
1461,2017-11-27,2,201,100.5,1450,725,13251,6625.5
1462,2017-11-26,3,6468,2156,83971,27990.33333,280737,93579
1463,2017-11-25,1,394,394,341,341,7105,7105
1464,2017-11-24,1,28,28,15,15,289,289
1465,2017-11-23,1,1105,1105,7110,7110,37333,37333
1466,2017-11-21,1,616,616,1289,1289,13521,13521
1467,2017-11-20,1,54,54,21,21,352,352
1468,2017-11-19,3,3836,1278.666667,14206,4735.333333,97471,32490.33333
1469,2017-11-17,2,10839,5419.5,125008,62504,528066,264033
1470,2017-11-15,4,2914,728.5,14143,3535.75,83859,20964.75
1471,2017-11-13,1,361,361,1798,1798,11919,11919
1472,2017-11-12,2,3548,1774,26543,13271.5,151024,75512
1473,2017-11-10,1,399,399,2316,2316,19153,19153
1474,2017-11-09,2,4226,2113,91642,45821,260210,130105
1475,2017-11-08,1,1806,1806,24958,24958,102534,102534
1476,2017-11-07,1,163,163,343,343,6565,6565
1477,2017-10-28,2,2367,1183.5,7708,3854,56579,28289.5
1478,2017-10-26,4,3442,860.5,9052,2263,75822,18955.5
1479,2017-10-24,3,1806,602,5945,1981.666667,25037,8345.666667
1480,2017-10-21,3,349,116.3333333,1777,592.3333333,12006,4002
1481,2017-10-20,2,116,58,341,170.5,4252,2126
1482,2017-10-19,8,3884,485.5,7063,882.875,79383,9922.875
1483,2017-10-18,2,1007,503.5,3196,1598,23947,11973.5
1484,2017-10-16,2,423,211.5,3795,1897.5,15507,7753.5
1485,2017-10-15,1,378,378,1283,1283,7848,7848
1486,2017-10-14,2,982,491,2060,1030,17910,8955
1487,2017-10-12,9,1294,143.7777778,2678,297.5555556,25848,2872
1488,2017-10-11,1,18,18,19,19,285,285
1489,2017-10-09,1,582,582,992,992,9115,9115
1490,2017-10-08,6,1518,253,6661,1110.166667,47058,7843
1491,2017-10-07,2,880,440,4928,2464,32553,16276.5
1492,2017-10-06,19,2969,156.2631579,11680,614.7368421,78000,4105.263158
1493,2017-10-05,8,2893,361.625,25133,3141.625,143325,17915.625
1494,2017-10-04,1,981,981,3092,3092,22340,22340
1495,2017-10-02,2,79,39.5,124,62,1405,702.5
1496,2017-09-29,7,5611,801.5714286,35407,5058.142857,102329,14618.42857
1497,2017-09-28,3,773,257.6666667,5406,1802,36323,12107.66667
1498,2017-09-27,2,1009,504.5,2521,1260.5,20487,10243.5
1499,2017-09-26,4,1140,285,6032,1508,37087,9271.75
1500,2017-09-25,3,923,307.6666667,3175,1058.333333,22410,7470
1501,2017-09-24,1,602,602,2952,2952,19929,19929
1502,2017-09-20,1,249,249,3731,3731,16681,16681
1503,2017-09-19,1,67,67,86,86,1464,1464
1504,2017-09-16,4,620,155,906,226.5,19762,4940.5
1505,2017-09-15,1,27,27,29,29,1346,1346
1506,2017-09-14,4,1396,349,11207,2801.75,39424,9856
1507,2017-09-13,2,1795,897.5,13633,6816.5,68350,34175
1508,2017-09-12,2,142,71,215,107.5,3992,1996
1509,2017-09-08,1,1231,1231,3855,3855,17094,17094
1510,2017-09-04,9,6815,757.2222222,49726,5525.111111,128637,14293
1511,2017-08-31,5,1709,341.8,6940,1388,60037,12007.4
1512,2017-08-30,4,293,73.25,379,94.75,7468,1867
1513,2017-08-29,1,845,845,3335,3335,14433,14433
1514,2017-08-28,18,6746,374.7777778,52456,2914.222222,211029,11723.83333
1515,2017-08-27,11,1190,108.1818182,6658,605.2727273,33508,3046.181818
1516,2017-08-26,2,96,48,127,63.5,2092,1046
1517,2017-08-25,12,1790,149.1666667,6875,572.9166667,59024,4918.666667
1518,2017-08-23,6,3288,548,21571,3595.166667,91412,15235.33333
1519,2017-08-22,4,1188,297,5805,1451.25,37869,9467.25
1520,2017-08-21,3,1648,549.3333333,4933,1644.333333,49746,16582
1521,2017-08-20,4,923,230.75,4693,1173.25,37356,9339
1522,2017-08-19,8,561,70.125,690,86.25,15752,1969
1523,2017-08-18,3,515,171.6666667,3111,1037,28915,9638.333333
1524,2017-08-14,6,1783,297.1666667,6356,1059.333333,38739,6456.5
1525,2017-08-13,1,724,724,1772,1772,8786,8786
1526,2017-08-12,9,6245,693.8888889,48192,5354.666667,170652,18961.33333
1527,2017-08-11,11,1321,120.0909091,6579,598.0909091,52358,4759.818182
1528,2017-08-10,1,159,159,286,286,3659,3659
1529,2017-08-06,8,1885,235.625,4629,578.625,32502,4062.75
1530,2017-08-05,5,1487,297.4,23229,4645.8,81838,16367.6
1531,2017-08-04,1,330,330,678,678,9523,9523
1532,2017-08-03,1,656,656,5804,5804,26589,26589
1533,2017-08-02,4,1569,392.25,7543,1885.75,48990,12247.5
1534,2017-08-01,1,502,502,2805,2805,21936,21936
1535,2017-07-31,4,1326,331.5,9887,2471.75,65283,16320.75
1536,2017-07-30,10,2343,234.3,9027,902.7,48568,4856.8
1537,2017-07-29,8,1161,145.125,5282,660.25,51532,6441.5
1538,2017-07-28,5,1237,247.4,5082,1016.4,26963,5392.6
1539,2017-07-27,1,27,27,19,19,894,894
1540,2017-07-26,2,1328,664,5987,2993.5,28633,14316.5
1541,2017-07-25,7,2442,348.8571429,13894,1984.857143,63060,9008.571429
1542,2017-07-22,2,82,41,145,72.5,1221,610.5
1543,2017-07-21,5,751,150.2,2725,545,18773,3754.6
1544,2017-07-20,8,9178,1147.25,70697,8837.125,239037,29879.625
1545,2017-07-19,1,153,153,476,476,3700,3700
1546,2017-07-17,6,1101,183.5,4917,819.5,28152,4692
1547,2017-07-15,2,53,26.5,50,25,1484,742
1548,2017-07-14,13,4750,365.3846154,19431,1494.692308,79548,6119.076923
1549,2017-07-13,6,1229,204.8333333,6679,1113.166667,31461,5243.5
1550,2017-07-12,1,407,407,864,864,8172,8172
1551,2017-07-11,13,3077,236.6923077,8338,641.3846154,68759,5289.153846
1552,2017-07-09,5,7114,1422.8,65290,13058,285639,57127.8
1553,2017-07-08,2,808,404,1033,516.5,9372,4686
1554,2017-07-07,1,1319,1319,8421,8421,31414,31414
1555,2017-07-06,2,1233,616.5,3433,1716.5,16153,8076.5
1556,2017-07-05,1,481,481,966,966,8260,8260
1557,2017-07-04,1,338,338,974,974,7931,7931
1558,2017-07-03,4,6208,1552,23807,5951.75,159406,39851.5
1559,2017-07-02,6,1480,246.6666667,4255,709.1666667,30377,5062.833333
1560,2017-06-30,8,1784,223,5931,741.375,49808,6226
1561,2017-06-29,14,5807,414.7857143,32709,2336.357143,141719,10122.78571
1562,2017-06-28,3,920,306.6666667,3156,1052,25450,8483.333333
1563,2017-06-26,2,458,229,4963,2481.5,16804,8402
1564,2017-06-25,18,2849,158.2777778,11684,649.1111111,74135,4118.611111
1565,2017-06-24,1,59,59,16,16,509,509
1566,2017-06-23,7,2379,339.8571429,7536,1076.571429,50076,7153.714286
1567,2017-06-22,6,1502,250.3333333,5786,964.3333333,31644,5274
1568,2017-06-21,3,776,258.6666667,4133,1377.666667,18807,6269
1569,2017-06-20,5,892,178.4,5239,1047.8,16165,3233
1570,2017-06-19,1,30,30,17,17,163,163
1571,2017-06-18,12,2168,180.6666667,7699,641.5833333,56730,4727.5
1572,2017-06-17,3,1279,426.3333333,4731,1577,20537,6845.666667
1573,2017-06-16,5,2118,423.6,17124,3424.8,67485,13497
1574,2017-06-14,1,246,246,1039,1039,3521,3521
1575,2017-06-13,4,819,204.75,4457,1114.25,20561,5140.25
1576,2017-06-11,2,74,37,98,49,810,405
1577,2017-06-10,2,179,89.5,1145,572.5,6576,3288
1578,2017-06-09,24,3248,135.3333333,21323,888.4583333,97774,4073.916667
1579,2017-06-08,34,4342,127.7058824,10443,307.1470588,84481,2484.735294
1580,2017-06-07,9,2126,236.2222222,5044,560.4444444,43782,4864.666667
1581,2017-06-06,12,2884,240.3333333,19200,1600,96123,8010.25
1582,2017-06-05,10,1015,101.5,3952,395.2,28850,2885
1583,2017-06-04,4,1490,372.5,10990,2747.5,67035,16758.75
1584,2017-06-03,1,647,647,1927,1927,11406,11406
1585,2017-06-02,1,127,127,414,414,3635,3635
1586,2017-06-01,5,27361,5472.2,240261,48052.2,590858,118171.6
1587,2017-05-31,6,4604,767.3333333,18779,3129.833333,80116,13352.66667
1588,2017-05-29,2,130,65,170,85,3345,1672.5
1589,2017-05-27,2,50,25,89,44.5,641,320.5
1590,2017-05-26,3,1321,440.3333333,3466,1155.333333,15446,5148.666667
1591,2017-05-25,3,513,171,2362,787.3333333,13407,4469
1592,2017-05-24,5,100,20,111,22.2,1391,278.2
1593,2017-05-23,3,390,130,541,180.3333333,3622,1207.333333
1594,2017-05-22,24,1505,62.70833333,4797,199.875,32695,1362.291667
1595,2017-05-21,1,30,30,8,8,151,151
1596,2017-05-19,3,238,79.33333333,309,103,2594,864.6666667
1597,2017-05-17,5,2648,529.6,13004,2600.8,60988,12197.6
1598,2017-05-16,2,432,216,2330,1165,8667,4333.5
1599,2017-05-14,6,1438,239.6666667,4662,777,36881,6146.833333
1600,2017-05-13,5,1921,384.2,7049,1409.8,56237,11247.4
1601,2017-05-12,8,1647,205.875,7453,931.625,29670,3708.75
1602,2017-05-11,4,1309,327.25,1782,445.5,14578,3644.5
1603,2017-05-10,10,2159,215.9,10304,1030.4,42876,4287.6
1604,2017-05-09,2,555,277.5,1417,708.5,6020,3010
1605,2017-05-07,2,989,494.5,1432,716,24077,12038.5
1606,2017-05-05,11,16833,1530.272727,5785,525.9090909,45223,4111.181818
1607,2017-05-04,1,366,366,711,711,4470,4470
1608,2017-05-01,6,2562,427,19842,3307,65623,10937.16667
1609,2017-04-28,4,1988,497,11829,2957.25,38249,9562.25
1610,2017-04-27,1,13,13,8,8,155,155
1611,2017-04-24,3,35,11.66666667,27,9,626,208.6666667
1612,2017-04-23,2,425,212.5,321,160.5,3459,1729.5
1613,2017-04-18,1,41,41,13,13,208,208
1614,2017-04-17,2,69,34.5,23,11.5,378,189
1615,2017-04-13,4,2050,512.5,15491,3872.75,55782,13945.5
1616,2017-04-12,4,889,222.25,1954,488.5,9481,2370.25
1617,2017-04-07,3,871,290.3333333,1142,380.6666667,6942,2314
1618,2017-04-05,1,383,383,5788,5788,20383,20383
1619,2017-04-03,3,954,318,3468,1156,12946,4315.333333
1620,2017-04-02,4,193,48.25,451,112.75,3092,773
1621,2017-04-01,3,1847,615.6666667,11565,3855,43023,14341
1622,2017-03-31,10,1527,152.7,3949,394.9,26217,2621.7
1623,2017-03-30,1,1241,1241,11810,11810,47298,47298
1624,2017-03-29,2,446,223,692,346,5038,2519
1625,2017-03-28,8,1551,193.875,5501,687.625,22868,2858.5
1626,2017-03-24,49,6153,125.5714286,31223,637.2040816,117457,2397.081633
1627,2017-03-23,1,34,34,29,29,208,208
1628,2017-03-22,3,149,49.66666667,516,172,1995,665
1629,2017-03-16,1,65,65,16,16,270,270
1630,2017-03-14,3,505,168.3333333,4493,1497.666667,15226,5075.333333
1631,2017-03-13,1,49,49,75,75,644,644
1632,2017-03-12,10,1703,170.3,6242,624.2,34105,3410.5
1633,2017-03-11,1,213,213,1269,1269,3527,3527
1634,2017-03-10,3,767,255.6666667,6556,2185.333333,17790,5930
