Date,current,pred,actual
2021-12-15,975.99,1031.0180359038814,1031.56
2021-12-16,926.92,1050.6008425173882,1049.61
2021-12-17,932.57,1029.5202247772163,1030.51
2021-12-20,899.94,996.9243106521311,995.65
2021-12-21,938.53,995.4970885492484,996.27
2021-12-22,1008.87,945.6957572685372,943.9
2021-12-23,1067.0,978.3995273363513,930.0
2021-12-27,1093.94,918.0025260772098,918.4
2021-12-28,1088.47,886.394511783373,937.41
2021-12-29,1086.19,830.3919211888898,829.1
2021-12-30,1070.34,892.0892973122886,846.35
2021-12-31,1056.78,870.6665999262925,936.72
2022-01-03,1199.78,932.0876990510544,931.25
2022-01-04,1149.59,904.7973353602771,905.66
2022-01-05,1088.12,890.0292884191997,891.14
2022-01-06,1064.7,923.191015523836,923.32
2022-01-07,1026.96,931.115637556297,907.34
2022-01-10,1058.12,922.9300342357838,922.0
2022-01-11,1064.4,931.4265004590042,932.0
2022-01-12,1106.22,892.4291801212754,904.55
2022-01-13,1031.56,860.8543606794215,860.0
2022-01-14,1049.61,876.5727632881126,875.76
2022-01-18,1030.51,921.3157086056734,922.43
2022-01-19,995.65,924.0029833526918,923.39
2022-01-20,996.27,875.7702174226214,876.35
2022-01-21,943.9,883.5661695881059,856.98
2022-01-24,930.0,864.7155920408529,821.53
2022-01-25,918.4,843.4226423119708,764.04
2022-01-26,937.41,802.3815931398133,800.77
2022-01-27,829.1,894.9127386561227,809.87
2022-01-28,846.35,869.7859240272506,870.43
2022-01-31,936.72,863.3596538211021,864.37
2022-02-01,931.25,881.03493802587,879.89
2022-02-02,905.66,838.2624258590229,839.29
2022-02-03,891.14,845.9719596536451,838.29
2022-02-04,923.32,833.5314572097094,804.58
2022-02-07,907.34,837.633828383322,824.4
2022-02-08,922.0,835.811355931071,858.97
2022-02-09,932.0,839.0304235820964,838.3
2022-02-10,904.55,796.9404271586153,795.35
2022-02-11,860.0,852.4894836883698,766.37
2022-02-14,875.76,803.6045654736341,801.89
2022-02-15,922.43,839.517526023434,840.23
2022-02-16,923.39,873.7717634570624,871.6
2022-02-17,876.35,903.5467169329444,905.39
2022-02-18,856.98,908.4586307303662,921.16
2022-02-22,821.53,1004.5136425311089,993.98
2022-02-23,764.04,1000.2394588521414,999.11
2022-02-24,800.77,1013.3823675011631,1013.92
2022-02-25,809.87,1011.8452405097208,1010.64
2022-02-28,870.43,1092.4417558211562,1091.84
2022-03-01,864.37,1098.4180227022666,1099.57
